datetime,PM25_UG_PER_CUBIC_METER,TEMPERATURE_CELSIUS,WIND_SPEED_METERS_PER_SECOND,OZONE_PPM,NO2_PPB,CO_PPM,SO2_PPB
2019-02-22,2.5,4.358796,1.5333279526563237,0.043,11.017391,0.252174,0.2098751276815461
2019-02-23,7.557142857142857,9.813162,1.478313166666667,0.044,16.444384,0.44658385714285714,0.07500000000000001
2019-02-24,6.699999999999999,10.540509499999999,1.828422,0.0435,15.3655795,0.37219199999999997,0.0
2019-02-25,9.6,13.0775465,1.622644,0.0415,20.575188999999998,0.480682,0.10416700000000001
2019-02-26,14.900000000000002,13.175265,1.071045,0.03928571428571429,21.328105714285716,0.5006470000000001,0.3
2019-02-27,5.8,11.736112,1.5333279526563237,0.04,9.091304,0.26087,0.151269578857991
2019-02-28,1.2,13.590279,1.5333279526563237,0.039,3.856522,0.204348,-0.008010491087794003
2019-03-01,9.533333333333333,14.842593166666667,0.9800167999999999,0.031166666666666665,12.026207833333332,0.3114735,0.2405706591813905
2019-03-02,3.0,13.469907,1.995616,0.033,7.198188,0.225,0.012500000000000011
2019-03-03,1.55,13.0,2.038486,0.035,3.6186594999999997,0.2083335,0.004166999999999976
2019-03-04,3.7428571428571433,13.214617285714285,1.1260618333333332,0.03357142857142857,10.45033657142857,0.31022257142857146,0.04999999999999996
2019-03-05,7.699999999999999,12.834491499999999,1.676231,0.028999999999999998,17.290942,0.37681200000000004,0.40076209147267433
2019-03-06,3.2,12.1203715,2.490769,0.032,10.558786,0.2501815,0.19592103437307845
2019-03-07,3.6333333333333333,12.559028333333332,1.4824574,0.0405,9.564462666666666,0.2666665,0.066667
2019-03-08,2.35,9.4131955,2.657963,0.041999999999999996,6.471558,0.2395835,0.0
2019-03-09,4.25,9.776621,2.068495,0.041499999999999995,7.9906705,0.2479165,0.04166700000000001
2019-03-10,5.228571428571429,10.697089857142856,1.1603581666666667,0.04285714285714286,10.464053000000002,0.3447202857142857,0.07083299999999998
2019-03-11,3.95,11.483797,1.794125,0.0385,13.873369499999999,0.328442,0.07916699999999999
2019-03-12,5.75,13.6250015,2.029912,0.0405,10.8105075,0.254438,0.11249999999999999
2019-03-13,6.628571428571428,13.170304571428572,1.721602833333333,0.045142857142857144,10.78607657142857,0.2946688571428572,0.091667
2019-03-14,4.1,11.168981500000001,2.072783,0.0465,17.832971,0.40353249999999996,0.19
2019-03-15,3.75,13.0763885,1.509037,0.045,20.1677535,0.40344199999999997,0.208333
2019-03-16,6.028571428571429,18.00396914285714,1.4686674999999998,0.054142857142857145,17.570755714285713,0.47624242857142857,0.279167
2019-03-17,5.0,17.6006955,2.124227,0.0505,13.808423999999999,0.32626849999999996,0.154167
2019-03-18,8.95,17.2997675,1.950602,0.054,19.048913,0.38967399999999996,0.333333
2019-03-19,12.085714285714285,15.214616571428573,1.5829886666666668,0.04814285714285714,15.322601857142857,0.378304,0.16
2019-03-20,4.55,12.570602000000001,1.521898,0.0435,7.9961955,0.24375,0.013635999999999981
2019-03-21,3.7,10.965278000000001,1.959176,0.040999999999999995,10.961503500000001,0.30000000000000004,0.0625
2019-03-22,5.183333333333334,13.041666833333332,1.2526726,0.045000000000000005,12.229710166666665,0.3701388333333333,0.0875
2019-03-23,5.9,13.262732,2.074926,0.041,8.34375,0.2651785,0.0625
2019-03-24,8.3,14.550927,1.821991,0.0495,7.9666665000000005,0.29846,0.095833
2019-03-25,10.666666666666666,15.982253333333333,1.4713112,0.051166666666666666,17.265640166666667,0.4360808333333333,0.129167
2019-03-26,10.05,15.369213,2.023481,0.0505,17.633605,0.397645,0.2125
2019-03-27,7.4,15.893519,2.572222,0.028,11.870833,0.283333,0.078261
2019-03-28,4.216666666666667,15.0351085,1.7546844,0.041666666666666664,9.323943166666668,0.293297,0.045832999999999985
2019-03-29,6.6499999999999995,14.109953,1.697667,0.0435,11.542029,0.3028985,0.179167
2019-03-30,7.2,16.5,2.137088,0.0525,12.643025,0.333062,0.154167
2019-03-31,7.642857142857143,19.758928714285712,1.4433026666666666,0.0642857142857143,12.980874857142856,0.4047618571428572,0.225
2019-04-01,8.9,19.444445333333334,1.8723635,0.05433333333333334,19.706703,0.46177533333333337,0.25
2019-04-02,6.966666666666666,16.378857999999997,2.3214305,0.04566666666666667,8.150724666666667,0.224577,0.1
2019-04-03,3.6999999999999997,15.15244742857143,1.4007895000000001,0.03642857142857143,7.985067285714286,0.226501,0.06315799999999999
2019-04-04,2.966666666666667,14.334877,1.6676575,0.034999999999999996,8.816002333333333,0.21062766666666666,0.114286
2019-04-05,2.1333333333333333,14.570988333333332,2.115653,0.03466666666666667,6.533212333333334,0.20277766666666666,0.058333000000000024
2019-04-06,3.971428571428571,16.362434285714286,1.212517,0.044,7.446713142857143,0.2441252857142857,0.10833300000000001
2019-04-07,7.2,18.795525,1.2861115,0.04633333333333334,12.250724666666665,0.36292300000000005,0.254167
2019-04-08,9.666666666666666,21.571759,1.603352,0.044000000000000004,17.754891333333333,0.4844203333333333,0.295833
2019-04-09,8.057142857142857,19.003306857142857,2.907683,0.05071428571428571,9.535429714285714,0.30015528571428574,0.258333
2019-04-10,2.6666666666666665,17.512346,4.0115955,0.047999999999999994,4.777355,0.17650966666666668,0.04999999999999996
2019-04-11,8.033333333333333,16.172839999999997,1.621572,0.03966666666666666,15.424758666666667,0.305616,0.345833
2019-04-12,7.8999999999999995,16.789021714285713,1.8484276666666668,0.046285714285714284,10.467908857142858,0.2791925714285714,0.08333299999999999
2019-04-13,7.566666666666666,17.504630333333335,1.860574,0.050666666666666665,12.401569666666665,0.316244,0.170833
2019-04-14,8.466666666666667,17.118056,1.8252059999999999,0.05466666666666667,8.914734666666666,0.29583333333333334,0.204167
2019-04-15,9.214285714285714,15.427249285714286,1.4522341666666667,0.046714285714285715,11.903079714285713,0.2911491428571429,0.191667
2019-04-16,6.333333333333333,14.473766333333332,1.891655,0.03833333333333334,7.180978333333333,0.180616,0.04166700000000001
2019-04-17,7.066666666666666,16.70987633333333,1.7533984999999999,0.045000000000000005,13.899034,0.3187196666666667,0.283333
